customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,total_claim_amount,number_of_open_complaints,number_of_policies,response,coverage,education,effective_to_date,employmentstatus,location_code,vehicle_size,state_Arizona,state_California,state_Nevada,state_Oregon,state_Washington,marital_status_Divorced,marital_status_Married,marital_status_Single,policy_type_Corporate Auto,policy_type_Personal Auto,policy_type_Special Auto,policy_Corporate L1,policy_Corporate L2,policy_Corporate L3,policy_Personal L1,policy_Personal L2,policy_Personal L3,policy_Special L1,policy_Special L2,policy_Special L3,policy_type_Corporate Auto,policy_type_Personal Auto,policy_type_Special Auto,renew_offer_type_Offer1,renew_offer_type_Offer2,renew_offer_type_Offer3,renew_offer_type_Offer4,sales_channel_Agent,sales_channel_Branch,sales_channel_Call Center,sales_channel_Web,vehicle_class_Four-Door Car,vehicle_class_Luxury Car,vehicle_class_Luxury SUV,vehicle_class_SUV,vehicle_class_Sports Car,vehicle_class_Two-Door Car,day_of_week,month,gender_F,gender_M
7985.14214,52339,70,7,55,336.0,3,2,0,0,2,2011-02-21,4,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0
12168.74492,14973,115,2,75,828.0,0,2,1,0,2,2011-02-05,3,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5,2,0,1
5849.321498,0,83,2,47,540.514115,0,4,0,1,0,2011-01-14,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4,1,1,0
5085.836595,31546,65,4,83,100.049832,0,9,0,0,2,2011-02-10,4,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3,2,1,0
2903.939763,67763,73,17,69,59.861963,1,1,0,0,1,2011-01-12,4,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,1,0
3086.873854,19464,84,10,94,871.505797,1,1,0,1,3,2011-02-10,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,2,1,0
5178.704151,66943,65,33,10,53.084753,1,7,0,0,1,2011-02-02,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,2,1,0
14024.35839,81872,115,10,55,256.43803,0,2,1,2,0,2011-02-19,4,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,5,2,1,0
10640.93932,50450,90,11,68,135.892444,0,2,0,1,3,2011-01-19,4,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,0,1
4949.803822,21342,62,34,72,74.350893,0,3,0,0,0,2011-01-21,4,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4,1,1,0
8595.665294,34621,108,21,32,621.464468,1,8,0,0,2,2011-01-08,4,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5,1,0,1
3792.13031,97212,93,28,61,360.05589,0,1,0,1,0,2011-01-07,4,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,1,0,1
2755.747968,49648,70,0,23,65.954813,0,1,0,0,2,2011-01-07,4,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4,1,1,0
4880.339614,97984,61,1,36,407.450118,1,5,0,0,1,2011-01-23,4,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,6,1,0,1
9051.905275,26308,114,10,30,547.2,0,3,0,0,1,2011-02-03,4,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,2,1,0
10115.44622,63528,256,15,23,1228.8,0,1,0,2,1,2011-01-17,4,1,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
8269.075366,20225,114,27,64,547.2,1,6,0,0,1,2011-02-18,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4,2,0,1
8071.65295,0,112,3,84,806.4,0,7,0,0,0,2011-02-18,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4,2,0,1
7726.993623,87620,64,3,15,24.063693,0,2,0,0,0,2011-01-24,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
8311.1359,0,72,22,79,311.329282,0,2,0,0,2,2011-01-26,0,2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,1,0
2574.020376,34990,65,23,73,42.689135,0,1,1,0,3,2011-01-14,4,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,4,1,1,0
5727.327124,99934,71,9,12,460.323855,0,3,0,0,2,2011-01-26,4,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,1,0,1
5441.42013,85702,67,9,74,249.085887,0,6,0,0,2,2011-01-07,4,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4,1,1,0
2744.519593,94648,69,19,64,331.2,0,1,0,0,2,2011-02-09,4,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1
5636.740347,24516,71,11,23,300.607591,0,8,0,0,0,2011-01-25,4,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0
2738.001957,0,74,27,91,263.365432,0,1,0,0,3,2011-02-21,0,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1
4644.700497,0,64,23,71,307.2,0,6,0,0,2,2011-02-14,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1
4746.686506,15169,63,34,15,302.4,0,3,0,0,0,2011-01-28,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,4,1,1,0
2387.60606,27592,62,6,29,297.6,0,1,0,0,2,2011-02-20,1,1,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,6,2,1,0
2504.907557,88264,62,8,34,297.6,0,1,0,0,0,2011-02-27,4,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6,2,0,1
4591.625938,83297,113,6,28,542.4,0,1,0,0,0,2011-01-01,4,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,5,1,1,0
13092.58578,0,188,35,82,1353.6,0,7,0,0,1,2011-01-24,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
9112.266649,0,90,21,21,432.0,0,2,0,1,2,2011-01-14,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4,1,0,1
4165.166581,55897,104,33,5,499.2,0,1,0,2,0,2011-02-02,4,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,1,0
2659.980563,21297,71,26,56,45.507952,0,1,0,0,2,2011-01-11,4,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
11986.59212,87560,98,4,86,470.4,1,2,0,1,3,2011-01-17,4,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
2898.732747,0,96,5,7,691.2,4,1,0,1,0,2011-01-26,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,1,0
2894.243869,0,85,3,53,408.0,0,1,0,1,2,2011-02-17,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,2,1,0
3500.454354,89398,86,5,57,82.409922,0,1,0,1,4,2011-02-13,4,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,6,2,1,0
2621.808611,36843,68,12,11,357.642982,3,1,0,0,1,2011-02-20,4,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,6,2,1,0
10221.80504,0,134,23,16,643.2,0,4,0,1,1,2011-01-22,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5,1,1,0
2578.270957,34946,65,30,63,420.35698,0,1,0,0,0,2011-02-22,4,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,1
6242.595729,75680,78,27,6,136.787725,0,6,0,1,1,2011-01-19,4,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,1,0
5220.280968,0,69,23,13,331.2,0,7,0,0,4,2011-02-14,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0
9075.768214,37722,116,8,23,158.077504,0,8,1,0,3,2011-01-26,4,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,1
4525.365839,10269,65,12,5,170.798204,0,3,0,0,2,2011-01-31,2,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
4970.357298,49714,63,29,64,266.165535,3,4,0,0,1,2011-02-06,4,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6,2,0,1
15467.78904,77517,129,19,20,98.921782,0,2,0,1,0,2011-01-28,4,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4,1,0,1
5838.89915,81082,73,5,85,281.295903,0,4,1,0,0,2011-01-06,4,2,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3,1,0,1
10656.88195,72540,88,7,3,631.743039,0,2,1,1,2,2011-02-27,4,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6,2,1,0
2289.618736,0,65,8,58,468.0,0,1,0,0,0,2011-02-28,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0
5439.804227,61546,68,4,27,29.209521,0,3,0,0,0,2011-01-25,4,0,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1
7956.150059,44818,67,25,41,136.883999,1,2,0,0,3,2011-02-13,4,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,6,2,1,0
4458.113369,17622,65,1,36,312.0,1,3,1,0,2,2011-01-02,3,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,6,1,0,1
2555.051532,0,72,14,24,518.4,0,1,0,0,1,2011-02-03,0,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3,2,1,0
3307.99904,79797,84,27,46,31.755601,0,1,0,1,2,2011-02-28,4,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,1
5041.29961,36234,63,0,44,113.534474,0,5,0,0,2,2011-01-30,4,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,6,1,1,0
13350.1209,28919,173,5,88,830.4,0,3,0,2,1,2011-01-11,4,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0
4931.221348,0,68,6,93,480.159011,0,8,0,0,1,2011-01-17,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
7776.835189,63568,65,19,5,390.792553,0,2,0,0,2,2011-01-04,4,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1
2553.672212,73935,64,13,29,72.071195,1,1,0,0,1,2011-02-26,4,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,5,2,1,0
4876.469668,0,66,15,56,316.8,0,3,0,0,0,2011-01-27,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,1,1,0
9034.305834,18846,115,16,84,552.0,0,3,0,0,2,2011-01-04,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0
8105.910755,38893,103,19,40,41.965252,0,9,0,0,0,2011-02-11,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,2,1,0
5619.689084,0,153,25,5,1027.000029,0,1,1,2,0,2011-01-26,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1
15727.13063,84824,196,7,4,319.820747,0,9,0,2,2,2011-02-28,4,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1
6618.016423,20068,86,8,28,411.011162,0,3,0,1,0,2011-02-07,2,2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0
4670.047979,0,125,21,34,600.0,0,1,0,1,4,2011-02-25,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4,2,0,1
10169.36981,0,135,32,61,648.0,0,8,0,1,0,2011-01-03,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
8323.073985,97245,70,29,29,4.110585,0,2,0,0,2,2011-01-20,4,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,1,0,1
2417.759961,51808,61,3,12,351.149904,1,1,0,0,1,2011-02-26,4,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,5,2,1,0
8044.872393,71391,67,29,39,284.000172,0,2,1,0,2,2011-02-19,4,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5,2,0,1
5325.724541,0,73,17,44,496.474767,0,7,1,0,0,2011-02-21,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1
6947.524013,0,100,5,54,925.137143,0,7,0,0,2,2011-01-28,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4,1,0,1
5847.415237,23496,77,17,88,13.164097,0,8,0,1,1,2011-01-26,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,1,1,0
2584.203924,22562,65,4,81,312.0,0,1,0,0,0,2011-01-04,4,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0
4724.786102,23986,119,31,3,463.335061,0,1,0,0,1,2011-01-05,4,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0
2790.227993,22974,71,0,8,180.667969,0,1,0,0,3,2011-02-05,2,2,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,5,2,1,0
12622.83268,61844,106,19,74,508.8,0,2,0,0,2,2011-02-15,4,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,1
5595.389905,74454,71,25,29,340.8,0,3,1,0,0,2011-02-05,4,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,5,2,1,0
4170.687348,29462,107,28,23,513.6,1,1,1,0,3,2011-01-17,4,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
2665.447079,52266,68,14,98,141.922839,0,1,0,0,1,2011-02-23,4,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,1,0
7098.91414,0,70,18,99,349.783046,0,2,0,0,2,2011-02-07,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1
3971.345097,23599,103,20,46,494.4,0,1,0,0,4,2011-02-26,4,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,5,2,0,1
5528.212807,36088,72,16,31,345.6,0,9,1,0,2,2011-01-19,4,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,1
8338.995787,70534,104,31,71,54.065538,0,3,0,2,0,2011-01-15,4,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5,1,1,0
5448.555219,85296,68,15,47,342.515136,0,6,0,0,2,2011-01-07,4,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,4,1,0,1
10808.06597,31063,92,20,19,441.6,0,2,0,1,0,2011-01-30,4,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,6,1,0,1
6185.09653,0,92,8,28,1027.177255,0,3,0,1,2,2011-02-25,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4,2,0,1
3208.225911,52367,81,25,64,275.989978,0,1,0,1,0,2011-01-21,4,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0,1
5480.104065,58651,71,6,95,472.599683,0,3,0,0,1,2011-02-15,4,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,2,0,1
13107.92594,49088,114,17,87,547.2,1,2,0,0,2,2011-02-28,4,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1
7462.926263,70263,93,30,66,7.345946,0,5,1,1,1,2011-01-28,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,1,1,0
11463.99097,45354,285,5,51,540.141566,0,1,0,2,4,2011-01-15,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,5,1,1,0
7236.132483,0,63,11,73,383.363758,0,2,0,0,0,2011-01-11,0,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1
6232.687923,28334,83,3,44,537.765151,0,7,0,1,2,2011-01-08,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,5,1,1,0
3746.751625,41479,94,14,38,19.575683,1,1,1,1,1,2011-02-26,4,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5,2,1,0
5012.083744,48328,63,22,12,108.138715,0,7,0,0,1,2011-01-03,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
3371.858433,86689,85,3,72,408.0,0,1,0,1,0,2011-01-27,4,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,1,0,1
3864.776795,24204,99,25,41,707.303416,1,1,0,1,2,2011-02-02,4,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1
4145.711862,25943,110,26,83,1067.333126,0,1,0,2,1,2011-01-25,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
5156.072651,0,73,5,72,807.947292,0,7,0,0,0,2011-02-12,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,5,2,0,1
3667.37497,62375,92,34,34,618.630955,0,1,0,1,1,2011-01-07,4,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,1,0,1
7835.683513,0,71,7,24,404.272806,0,2,0,0,0,2011-01-22,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,5,1,1,0
14567.26841,0,148,8,18,710.4,0,2,0,2,2,2011-01-12,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,1
10171.33903,70200,65,25,10,312.0,0,2,0,0,2,2011-01-15,4,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5,1,0,1
4135.775206,0,112,16,62,707.977614,0,1,0,2,2,2011-01-30,0,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,6,1,1,0
5511.491102,79027,70,13,37,336.0,0,5,0,0,1,2011-01-19,4,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,1,0
